geneSymbol	ensemblGeneId	trLength
Mir6413	ENSMUSG00000098887	108
Mir6414	ENSMUSG00000098264	82
Mir6415	ENSMUSG00000099160	100
Mir6416	ENSMUSG00000098910	117
Mir6417	ENSMUSG00000098726	116
Mir6418	ENSMUSG00000098597	115
Mir6419	ENSMUSG00000099161	113
Mir6420	ENSMUSG00000098984	102
Mir6481	ENSMUSG00000098918	110
Mir6516	ENSMUSG00000104740	110
Mir652	ENSMUSG00000076011	98
Mir653	ENSMUSG00000076357	85
Mir6537	ENSMUSG00000098441	110
Mir6538	ENSMUSG00000098771	110
Mir6539	ENSMUSG00000098866	110
Mir654	ENSMUSG00000077980	84
Mir6540	ENSMUSG00000098300	108
Mir6541	ENSMUSG00000098858	110
Mir6546	ENSMUSG00000099119	62
Mir664	ENSMUSG00000105770	69
Mir665	ENSMUSG00000076313	94
Mir665	ENSMUSG00000099048	94
Mir666	ENSMUSG00000076272	99
Mir667	ENSMUSG00000076396	92
Mir668	ENSMUSG00000099236	66
Mir669a-1	ENSMUSG00000096583	97
Mir669a-10	ENSMUSG00000105365	87
Mir669a-11	ENSMUSG00000106488	87
Mir669a-12	ENSMUSG00000105783	87
Mir669a-2	ENSMUSG00000076014	97
Mir669a-3	ENSMUSG00000076028	109
Mir669a-4	ENSMUSG00000105546	87
Mir669a-5	ENSMUSG00000104734	87
Mir669a-6	ENSMUSG00000105330	87
Mir669a-7	ENSMUSG00000106027	87
Mir669a-8	ENSMUSG00000104652	87
Mir669a-9	ENSMUSG00000105182	87
Mir669b	ENSMUSG00000076126	97
Mir669c	ENSMUSG00000076118	109
Mir669d	ENSMUSG00000077834	121
Mir669d-2	ENSMUSG00000080504	86
Mir669e	ENSMUSG00000080653	119
Mir669f	ENSMUSG00000077038	121
Mir669g	ENSMUSG00000080459	123
Mir669h	ENSMUSG00000080594	125
Mir669i	ENSMUSG00000080657	127
Mir669j	ENSMUSG00000095340	121
Mir669k	ENSMUSG00000094297	127
Mir669l	ENSMUSG00000076959	98
Mir669m-1	ENSMUSG00000089570	98
Mir669m-2	ENSMUSG00000088980	98
Mir669n	ENSMUSG00000089261	54
Mir669o	ENSMUSG00000077086	96
Mir669p-1	ENSMUSG00000096134	87
Mir669p-2	ENSMUSG00000093900	87
Mir670	ENSMUSG00000076335	100
Mir670hg	ENSMUSG00000075020	823.142857142857
Mir671	ENSMUSG00000076387	98
Mir6715	ENSMUSG00000098289	57
Mir672	ENSMUSG00000076286	100
Mir673	ENSMUSG00000076316	91
Mir673	ENSMUSG00000098324	91
Mir674	ENSMUSG00000076376	100
Mir675	ENSMUSG00000076275	84
Mir676	ENSMUSG00000076398	89
Mir6769b	ENSMUSG00000098976	60
Mir677	ENSMUSG00000104755	78
Mir678	ENSMUSG00000076068	84
Mir679	ENSMUSG00000076145	74
Mir680-1	ENSMUSG00000076212	109
Mir680-2	ENSMUSG00000076117	110
Mir680-3	ENSMUSG00000076253	87
Mir681	ENSMUSG00000076065	110
Mir682	ENSMUSG00000076236	96
Mir683-1	ENSMUSG00000095697	109
Mir683-2	ENSMUSG00000094933	109
Mir684-1	ENSMUSG00000106252	86
Mir684-2	ENSMUSG00000105333	86
Mir686	ENSMUSG00000076128	109
Mir687	ENSMUSG00000076121	89
Mir688	ENSMUSG00000076009	75
Mir6896	ENSMUSG00000105982	73
Mir6897	ENSMUSG00000098752	62
Mir6898	ENSMUSG00000098680	77
Mir6899	ENSMUSG00000098487	64
Mir690	ENSMUSG00000076064	109
Mir6900	ENSMUSG00000098288	60
Mir6901	ENSMUSG00000098997	62
Mir6902	ENSMUSG00000106302	64
Mir6903	ENSMUSG00000098606	88
Mir6904	ENSMUSG00000098926	67
Mir6905	ENSMUSG00000099181	70
Mir6906	ENSMUSG00000105468	58
Mir6907	ENSMUSG00000098376	71
Mir6908	ENSMUSG00000098279	63
Mir6909	ENSMUSG00000098414	62
Mir691	ENSMUSG00000104758	78
Mir6910	ENSMUSG00000098562	66
Mir6911	ENSMUSG00000098672	69
Mir6912	ENSMUSG00000099283	70
Mir6913	ENSMUSG00000098811	66
Mir6914	ENSMUSG00000098701	69
Mir6915	ENSMUSG00000106600	69
Mir6916	ENSMUSG00000099292	63
Mir6917	ENSMUSG00000098592	61
Mir6918	ENSMUSG00000098296	58
Mir6919	ENSMUSG00000098474	62
Mir692-1	ENSMUSG00000076218	109
Mir692-2	ENSMUSG00000094403	109
Mir692-3	ENSMUSG00000076033	109
Mir6920	ENSMUSG00000105908	71
Mir6921	ENSMUSG00000098547	80
Mir6922	ENSMUSG00000099259	66
Mir6923	ENSMUSG00000098855	72
Mir6924	ENSMUSG00000104996	63
Mir6925	ENSMUSG00000105932	70
Mir6926	ENSMUSG00000098317	68
Mir6927	ENSMUSG00000098881	71
Mir6928	ENSMUSG00000098415	70
Mir6929	ENSMUSG00000098600	67
Mir693	ENSMUSG00000076141	89
Mir6930	ENSMUSG00000098774	68
Mir6931	ENSMUSG00000098613	74
Mir6932	ENSMUSG00000098497	58
Mir6933	ENSMUSG00000098958	81
Mir6934	ENSMUSG00000098704	62
Mir6935	ENSMUSG00000098955	64
Mir6936	ENSMUSG00000098282	54
Mir6937	ENSMUSG00000098579	65
Mir6938	ENSMUSG00000098263	63
Mir6939	ENSMUSG00000098380	75
Mir694	ENSMUSG00000076147	70
Mir6940	ENSMUSG00000099165	70
Mir6940	ENSMUSG00000116407	70
Mir6941	ENSMUSG00000098338	59
Mir6942	ENSMUSG00000098790	61
Mir6943	ENSMUSG00000099058	66
Mir6944	ENSMUSG00000098341	96
Mir6945	ENSMUSG00000099096	68
Mir6946	ENSMUSG00000098602	69
Mir6947	ENSMUSG00000104926	65
Mir6948	ENSMUSG00000106169	62
Mir6949	ENSMUSG00000098961	68
Mir695	ENSMUSG00000076216	109
Mir6950	ENSMUSG00000098666	73
Mir6951	ENSMUSG00000099110	75
Mir6952	ENSMUSG00000098451	61
Mir6953	ENSMUSG00000098625	68
Mir6954	ENSMUSG00000099260	60
Mir6955	ENSMUSG00000099267	74
Mir6956	ENSMUSG00000099180	62
Mir6957	ENSMUSG00000098631	64
Mir6958	ENSMUSG00000098663	73
Mir6959	ENSMUSG00000098442	75
Mir6960	ENSMUSG00000098698	61
Mir6961	ENSMUSG00000098527	67
Mir6962	ENSMUSG00000106563	63
Mir6963	ENSMUSG00000098419	71
Mir6964	ENSMUSG00000105138	59
Mir6965	ENSMUSG00000099123	64
Mir6966	ENSMUSG00000098329	72
Mir6968	ENSMUSG00000098510	68
Mir6969	ENSMUSG00000099152	61
Mir697	ENSMUSG00000076271	109
Mir6970	ENSMUSG00000098460	67
Mir6971	ENSMUSG00000098458	63
Mir6972	ENSMUSG00000098445	64
Mir6973a	ENSMUSG00000098291	78
Mir6973b	ENSMUSG00000098686	80
Mir6974	ENSMUSG00000099006	83
Mir6975	ENSMUSG00000098499	61
Mir6976	ENSMUSG00000106514	63
Mir6977	ENSMUSG00000098339	64
Mir6978	ENSMUSG00000099066	57
Mir6979	ENSMUSG00000098706	56
Mir698	ENSMUSG00000076119	109
Mir6980	ENSMUSG00000098297	59
Mir6981	ENSMUSG00000098608	115
Mir6982	ENSMUSG00000098475	68
Mir6983	ENSMUSG00000098389	64
Mir6984	ENSMUSG00000099261	64
Mir6985	ENSMUSG00000099290	61
Mir6986	ENSMUSG00000098346	58
Mir6987	ENSMUSG00000098568	73
Mir6988	ENSMUSG00000098928	59
Mir6989	ENSMUSG00000099230	65
Mir6989	ENSMUSG00000106983	65
Mir6990	ENSMUSG00000098413	91
Mir6991	ENSMUSG00000098293	70
Mir6992	ENSMUSG00000098844	109
Mir6993	ENSMUSG00000098363	65
Mir6994	ENSMUSG00000104979	73
Mir6995	ENSMUSG00000098786	71
Mir6996	ENSMUSG00000098548	61
Mir6997	ENSMUSG00000098453	71
Mir6998	ENSMUSG00000098904	64
Mir6999	ENSMUSG00000098651	61
Mir7-1	ENSMUSG00000065434	108
Mir7-2	ENSMUSG00000065609	97
Mir700	ENSMUSG00000076123	79
Mir7000	ENSMUSG00000099093	63
Mir7001	ENSMUSG00000099238	79
Mir7002	ENSMUSG00000098464	55
Mir7003	ENSMUSG00000099091	66
Mir7004	ENSMUSG00000105496	64
Mir7005	ENSMUSG00000098735	69
Mir7006	ENSMUSG00000098824	69
Mir7007	ENSMUSG00000099105	70
Mir7008	ENSMUSG00000098890	63
Mir7009	ENSMUSG00000098808	64
Mir701	ENSMUSG00000076163	109
Mir7010	ENSMUSG00000098712	63
Mir7011	ENSMUSG00000098655	73
Mir7012	ENSMUSG00000099199	64
Mir7013	ENSMUSG00000099033	72
Mir7014	ENSMUSG00000098737	63
Mir7015	ENSMUSG00000106436	64
Mir7016	ENSMUSG00000098422	72
Mir7017	ENSMUSG00000099202	62
Mir7018	ENSMUSG00000099134	85
Mir7019	ENSMUSG00000099200	69
Mir702	ENSMUSG00000076240	109
Mir7020	ENSMUSG00000098569	70
Mir7021	ENSMUSG00000106597	63
Mir7022	ENSMUSG00000099043	61
Mir7023	ENSMUSG00000098580	64
Mir7024	ENSMUSG00000098830	62
Mir7025	ENSMUSG00000099060	74
Mir7026	ENSMUSG00000099284	67
Mir7027	ENSMUSG00000098731	72
Mir7028	ENSMUSG00000098656	64
Mir7029	ENSMUSG00000099047	61
Mir703	ENSMUSG00000105814	109
Mir7030	ENSMUSG00000099254	60
Mir7031	ENSMUSG00000099063	65
Mir7032	ENSMUSG00000098454	79
Mir7033	ENSMUSG00000099212	81
Mir7034	ENSMUSG00000099197	84
Mir7035	ENSMUSG00000099003	82
Mir7036	ENSMUSG00000098624	65
Mir7036b	ENSMUSG00000099082	63
Mir7037	ENSMUSG00000098574	65
Mir7038	ENSMUSG00000098319	71
Mir7039	ENSMUSG00000098822	85
Mir704	ENSMUSG00000076060	77
Mir7040	ENSMUSG00000099035	63
Mir7041	ENSMUSG00000098531	52
Mir7042	ENSMUSG00000106581	58
Mir7043	ENSMUSG00000098334	70
Mir7044	ENSMUSG00000098583	72
Mir7045	ENSMUSG00000098762	63
Mir7046	ENSMUSG00000098802	66
Mir7047	ENSMUSG00000099258	64
Mir7048	ENSMUSG00000098325	58
Mir7049	ENSMUSG00000098558	60
Mir705	ENSMUSG00000076012	82
Mir7050	ENSMUSG00000098783	60
Mir7051	ENSMUSG00000099210	73
Mir7052	ENSMUSG00000098661	65
Mir7053	ENSMUSG00000099330	73
Mir7054	ENSMUSG00000098839	62
Mir7055	ENSMUSG00000106470	59
Mir7056	ENSMUSG00000098960	59
Mir7057	ENSMUSG00000098353	58
Mir7058	ENSMUSG00000099017	75
Mir7059	ENSMUSG00000098540	59
Mir706	ENSMUSG00000076217	84
Mir7060	ENSMUSG00000098267	137
Mir7061	ENSMUSG00000104914	68
Mir7062	ENSMUSG00000099092	66
Mir7063	ENSMUSG00000098759	91
Mir7064	ENSMUSG00000098593	89
Mir7065	ENSMUSG00000098532	61
Mir7066	ENSMUSG00000099042	63
Mir7067	ENSMUSG00000098710	63
Mir7068	ENSMUSG00000099079	74
Mir7069	ENSMUSG00000098331	62
Mir707	ENSMUSG00000076051	73
Mir7070	ENSMUSG00000099076	86
Mir7071	ENSMUSG00000099080	69
Mir7072	ENSMUSG00000098511	60
Mir7073	ENSMUSG00000106145	64
Mir7074	ENSMUSG00000099131	63
Mir7075	ENSMUSG00000098671	82
Mir7076	ENSMUSG00000099129	74
Mir7077	ENSMUSG00000099062	57
Mir7078	ENSMUSG00000098483	64
Mir7079	ENSMUSG00000098550	69
Mir708	ENSMUSG00000076143	109
Mir7080	ENSMUSG00000098582	67
Mir7081	ENSMUSG00000099147	75
Mir7082	ENSMUSG00000098907	92
Mir7083	ENSMUSG00000098473	60
Mir7084	ENSMUSG00000098646	70
Mir7085	ENSMUSG00000099309	66
Mir7086	ENSMUSG00000098361	65
Mir7087	ENSMUSG00000098327	70
Mir7088	ENSMUSG00000098787	86
Mir7089	ENSMUSG00000098490	68
Mir709	ENSMUSG00000076144	88
Mir7090	ENSMUSG00000106193	62
Mir7091	ENSMUSG00000099226	79
Mir7092	ENSMUSG00000106409	68
Mir7093	ENSMUSG00000099272	101
Mir7094-1	ENSMUSG00000105438	60
Mir7094-2	ENSMUSG00000098357	60
Mir710	ENSMUSG00000076042	110
Mir711	ENSMUSG00000076142	82
Mir7115	ENSMUSG00000099109	64
Mir7116	ENSMUSG00000104854	70
Mir7117	ENSMUSG00000098416	65
Mir7118	ENSMUSG00000106328	61
Mir7119	ENSMUSG00000098831	59
Mir713	ENSMUSG00000096098	108
Mir717	ENSMUSG00000076214	109
Mir718	ENSMUSG00000076127	88
Mir719	ENSMUSG00000076270	110
Mir721	ENSMUSG00000106479	88
Mir7210	ENSMUSG00000105723	54
Mir7211	ENSMUSG00000098544	63
Mir7212	ENSMUSG00000098719	61
Mir7213	ENSMUSG00000099222	57
Mir7214	ENSMUSG00000105142	61
Mir7215	ENSMUSG00000105329	51
Mir7216	ENSMUSG00000099237	76
Mir7217	ENSMUSG00000106578	62
Mir7218	ENSMUSG00000106215	59
Mir7219	ENSMUSG00000098253	54
Mir7220	ENSMUSG00000098247	60
Mir7221	ENSMUSG00000099223	72
Mir7222	ENSMUSG00000098406	75
Mir7223	ENSMUSG00000098989	69
Mir7224	ENSMUSG00000098299	60
Mir7225	ENSMUSG00000098381	54
Mir7226	ENSMUSG00000098596	60
Mir7227	ENSMUSG00000104566	59
Mir7228	ENSMUSG00000106323	39
Mir7229	ENSMUSG00000105778	53
Mir7230	ENSMUSG00000104840	56
Mir7231	ENSMUSG00000106580	61
Mir7232	ENSMUSG00000106154	74
Mir7233	ENSMUSG00000104804	60
Mir7234	ENSMUSG00000105381	52
Mir7235	ENSMUSG00000099286	56
Mir7236	ENSMUSG00000098981	60
Mir7237	ENSMUSG00000099140	63
Mir7238	ENSMUSG00000104958	43
Mir7239	ENSMUSG00000099331	57
Mir7240	ENSMUSG00000099031	58
Mir7240	ENSMUSG00000111718	58
Mir7241	ENSMUSG00000098937	64
Mir7242	ENSMUSG00000098446	79
Mir7243	ENSMUSG00000098521	52
Mir741	ENSMUSG00000077119	71
Mir742	ENSMUSG00000077092	65
Mir743	ENSMUSG00000077127	62
Mir743b	ENSMUSG00000094184	77
Mir744	ENSMUSG00000076460	100
Mir7578	ENSMUSG00000098812	82
Mir758	ENSMUSG00000076459	81
Mir759	ENSMUSG00000076453	98
Mir760	ENSMUSG00000076456	119
Mir761	ENSMUSG00000076444	76
Mir762	ENSMUSG00000076454	76
Mir763	ENSMUSG00000076448	120
Mir764	ENSMUSG00000076458	108
Mir7646	ENSMUSG00000106264	54
Mir7647	ENSMUSG00000098951	59
Mir7648	ENSMUSG00000099319	53
Mir7649	ENSMUSG00000098359	56
Mir7650	ENSMUSG00000105847	59
Mir7651	ENSMUSG00000098516	64
Mir7652	ENSMUSG00000098906	56
Mir7653	ENSMUSG00000099101	61
Mir7654	ENSMUSG00000098917	70
Mir7655	ENSMUSG00000099050	58
Mir7656	ENSMUSG00000098251	62
Mir7657	ENSMUSG00000104773	57
Mir7658	ENSMUSG00000098954	57
Mir7659	ENSMUSG00000098885	58
Mir7660	ENSMUSG00000099163	63
Mir7661	ENSMUSG00000105697	61
Mir7662	ENSMUSG00000099185	61
Mir7663	ENSMUSG00000098714	61
Mir7664	ENSMUSG00000099320	63
Mir7665	ENSMUSG00000098632	63
Mir7666	ENSMUSG00000098431	55
Mir7667	ENSMUSG00000098764	63
Mir7668	ENSMUSG00000098873	59
Mir7669	ENSMUSG00000098397	58
Mir767	ENSMUSG00000076455	107
Mir7670	ENSMUSG00000098285	69
Mir7671	ENSMUSG00000099153	58
Mir7672	ENSMUSG00000098751	62
Mir7672	ENSMUSG00000116436	62
Mir7673	ENSMUSG00000099072	64
Mir7674	ENSMUSG00000099075	63
Mir7675	ENSMUSG00000098879	58
Mir7676-1	ENSMUSG00000098996	62
Mir7676-2	ENSMUSG00000099059	62
Mir7677	ENSMUSG00000098826	67
Mir7678	ENSMUSG00000098489	71
Mir7679	ENSMUSG00000098840	63
Mir7679	ENSMUSG00000116248	63
Mir7679	ENSMUSG00000116440	63
Mir7679	ENSMUSG00000116485	63
Mir7680	ENSMUSG00000098400	54
Mir7681	ENSMUSG00000098443	72
Mir7682	ENSMUSG00000106406	58
Mir7683	ENSMUSG00000098316	61
Mir7684	ENSMUSG00000098677	60
Mir7685	ENSMUSG00000098765	62
Mir7686	ENSMUSG00000105165	57
Mir7687	ENSMUSG00000098280	59
Mir7688	ENSMUSG00000098679	56
Mir7689	ENSMUSG00000098884	59
Mir770	ENSMUSG00000076451	94
Mir770	ENSMUSG00000104387	94
Mir7b	ENSMUSG00000065491	111
Mir7j	ENSMUSG00000099169	122
Mir7k	ENSMUSG00000098687	110
Mir802	ENSMUSG00000076457	97
Mir804	ENSMUSG00000076450	95
Mir8090	ENSMUSG00000099069	136
Mir8091	ENSMUSG00000098286	139
Mir8092	ENSMUSG00000099118	87
Mir8093	ENSMUSG00000098972	137
Mir8094	ENSMUSG00000098269	117
Mir8095	ENSMUSG00000099071	129
Mir8096	ENSMUSG00000098634	127
Mir8097	ENSMUSG00000098457	119
Mir8098	ENSMUSG00000099245	137
Mir8099-1	ENSMUSG00000098498	127
Mir8099-2	ENSMUSG00000098931	127
Mir8100	ENSMUSG00000098942	121
Mir8101	ENSMUSG00000098863	111
Mir8102	ENSMUSG00000098919	139
Mir8103	ENSMUSG00000098769	107
Mir8104	ENSMUSG00000099225	101
Mir8105	ENSMUSG00000098957	89
Mir8106	ENSMUSG00000098922	139
Mir8107	ENSMUSG00000099275	117
Mir8108	ENSMUSG00000099142	109
Mir8109	ENSMUSG00000098388	117
Mir8110	ENSMUSG00000099078	97
Mir8111	ENSMUSG00000098823	137
Mir8112	ENSMUSG00000098623	131
Mir8113	ENSMUSG00000098856	129
Mir8114	ENSMUSG00000099227	111
Mir8115	ENSMUSG00000099324	119
Mir8116	ENSMUSG00000099145	97
Mir8117	ENSMUSG00000099124	107
Mir8118	ENSMUSG00000098310	129
Mir8119	ENSMUSG00000099070	129
Mir8120	ENSMUSG00000098944	139
Mir871	ENSMUSG00000096628	77
Mir872	ENSMUSG00000077921	81
Mir873a	ENSMUSG00000078057	77
Mir873b	ENSMUSG00000106425	77
Mir874	ENSMUSG00000077962	76
Mir875	ENSMUSG00000077890	78
Mir876	ENSMUSG00000077851	81
Mir877	ENSMUSG00000077931	85
Mir878	ENSMUSG00000077872	78
Mir879	ENSMUSG00000077896	76
Mir880	ENSMUSG00000078002	78
Mir881	ENSMUSG00000078038	78
Mir882	ENSMUSG00000077881	77
Mir882	ENSMUSG00000098738	77
Mir883a	ENSMUSG00000078017	76
Mir883b	ENSMUSG00000078024	78
Mir9-1	ENSMUSG00000106493	89
Mir9-2	ENSMUSG00000065424	72
Mir9-3	ENSMUSG00000093238	90
Mir9-3hg	ENSMUSG00000097023	1203.14285714286
Mir92-1	ENSMUSG00000076062	80
Mir92-2	ENSMUSG00000065613	91
Mir92b	ENSMUSG00000076255	83
Mir93	ENSMUSG00000065527	88
Mir96	ENSMUSG00000065586	106
Mir98	ENSMUSG00000065536	108
Mir99a	ENSMUSG00000065530	65
Mir99ahg	ENSMUSG00000090386	1485.82352941176
Mir99b	ENSMUSG00000065396	70
Mirg	ENSMUSG00000097391	1632.66666666667
Mirlet7a-1	ENSMUSG00000065421	94
Mirlet7a-2	ENSMUSG00000092770	96
Mirlet7b	ENSMUSG00000065564	85
Mirlet7c-1	ENSMUSG00000065557	94
Mirlet7c-2	ENSMUSG00000065608	95
Mirlet7d	ENSMUSG00000065453	103
Mirlet7e	ENSMUSG00000105758	93
Mirlet7f-1	ENSMUSG00000105621	89
Mirlet7f-2	ENSMUSG00000065602	83
Mirlet7g	ENSMUSG00000065440	88
Mirlet7i	ENSMUSG00000065406	85
Mirt1	ENSMUSG00000097636	1858.5
Mirt2	ENSMUSG00000092920	285
Mirt2	ENSMUSG00000115946	1019.25
Mis12	ENSMUSG00000040599	1003.16666666667
Mis18a	ENSMUSG00000022978	1500
Mis18bp1	ENSMUSG00000047534	2107.75
Misp	ENSMUSG00000035852	1553.5
Misp3	ENSMUSG00000074217	585.4
Mitd1	ENSMUSG00000026088	957.4
Mitf	ENSMUSG00000035158	2160.75
Mixl1	ENSMUSG00000026497	2294
Mki67	ENSMUSG00000031004	5318
Mkks	ENSMUSG00000027274	2307.66666666667
Mkln1	ENSMUSG00000025609	2825.84615384615
Mkln1os	ENSMUSG00000086212	1140.66666666667
Mknk1	ENSMUSG00000028708	1122.28571428571
Mknk2	ENSMUSG00000020190	1560.8
Mkrn1	ENSMUSG00000029922	1460.5
Mkrn1-ps1	ENSMUSG00000082389	1390
Mkrn2	ENSMUSG00000000439	2587.33333333333
Mkrn2os	ENSMUSG00000068011	1714.5
Mkrn3	ENSMUSG00000070527	2547
Mks1	ENSMUSG00000034121	1492.2
Mkx	ENSMUSG00000061013	1370.25
Mlana	ENSMUSG00000024806	822.5
Mlc1	ENSMUSG00000035805	2792
Mlec	ENSMUSG00000048578	3230
Mlf1	ENSMUSG00000048416	862.5
Mlf2	ENSMUSG00000030120	1202.375
Mlh1	ENSMUSG00000032498	1409
Mlh3	ENSMUSG00000021245	4216.8
Mlip	ENSMUSG00000032355	1560.6
Mlkl	ENSMUSG00000012519	1312.75
Mllt1	ENSMUSG00000024212	1343
Mllt10	ENSMUSG00000026743	1942.36363636364
Mllt11	ENSMUSG00000053192	824
Mllt3	ENSMUSG00000028496	2401.875
Mllt6	ENSMUSG00000038437	3427.33333333333
Mlnr-ps	ENSMUSG00000108975	969
Mlph	ENSMUSG00000026303	1999.33333333333
Mlst8	ENSMUSG00000024142	2130
Mlx	ENSMUSG00000017801	1127.71428571429
Mlxip	ENSMUSG00000038342	3967.75
Mlxipl	ENSMUSG00000005373	2083
Mlycd	ENSMUSG00000074064	2530.5
Mm2pr	ENSMUSG00000097191	1058.5
Mmaa	ENSMUSG00000037022	3667.5
Mmab	ENSMUSG00000029575	1647
Mmachc	ENSMUSG00000028690	1292
Mmadhc	ENSMUSG00000026766	924.25
Mmd	ENSMUSG00000003948	2165.5
Mmd2	ENSMUSG00000039533	1886
Mme	ENSMUSG00000027820	2680.375
Mmel1	ENSMUSG00000058183	2185.71428571429
Mmgt1	ENSMUSG00000061273	4234
Mmgt2	ENSMUSG00000048497	946.285714285714
Mmp10	ENSMUSG00000047562	1722
Mmp11	ENSMUSG00000000901	1076.83333333333
Mmp12	ENSMUSG00000049723	1935.71428571429
Mmp13	ENSMUSG00000050578	2673
Mmp14	ENSMUSG00000000957	1419.85714285714
Mmp15	ENSMUSG00000031790	2780.5
Mmp16	ENSMUSG00000028226	2410.16666666667
Mmp17	ENSMUSG00000029436	3534
Mmp19	ENSMUSG00000025355	1995.66666666667
Mmp1a	ENSMUSG00000043089	2016.5
Mmp1b	ENSMUSG00000041620	1449
Mmp2	ENSMUSG00000031740	1441.25
Mmp20	ENSMUSG00000018620	3287
Mmp21	ENSMUSG00000030981	2040.66666666667
Mmp23	ENSMUSG00000029061	916.5
Mmp24	ENSMUSG00000027612	2476.5
Mmp25	ENSMUSG00000023903	4060.66666666667
Mmp27	ENSMUSG00000070323	1746
Mmp28	ENSMUSG00000020682	2081.8
Mmp3	ENSMUSG00000043613	1801
Mmp7	ENSMUSG00000018623	1068
Mmp8	ENSMUSG00000005800	2425
Mmp9	ENSMUSG00000017737	1294.5
Mmrn1	ENSMUSG00000054641	3667.66666666667
Mmrn2	ENSMUSG00000041445	2246.5
Mms19	ENSMUSG00000025159	2463.77777777778
Mms22l	ENSMUSG00000045751	2306.4
Mmut	ENSMUSG00000023921	2132
Mn1	ENSMUSG00000070576	3708.5
Mnat1	ENSMUSG00000021103	2495.66666666667
Mnd1	ENSMUSG00000033752	875
Mnd1-ps	ENSMUSG00000089686	1589
Mndal	ENSMUSG00000090272	1013.77777777778
Mns1	ENSMUSG00000032221	2291
Mnt	ENSMUSG00000000282	1996.33333333333
Mnx1	ENSMUSG00000001566	2131.5
Moap1	ENSMUSG00000096458	1298
Mob1a	ENSMUSG00000043131	2065
Mob1b	ENSMUSG00000006262	4705.25
Mob2	ENSMUSG00000025147	1492.375
Mob3a	ENSMUSG00000003348	1014.25
Mob3b	ENSMUSG00000073910	3526.5
Mob3c	ENSMUSG00000028709	1302
Mob4	ENSMUSG00000025979	1530.625
Mobp	ENSMUSG00000032517	1344.85714285714
Mocos	ENSMUSG00000039616	2700.5
Mocs1	ENSMUSG00000064120	1500.42857142857
Mocs2	ENSMUSG00000015536	1397.41176470588
Mocs3	ENSMUSG00000074576	1973
Mog	ENSMUSG00000076439	1165.5
Mogat1	ENSMUSG00000012187	798.833333333333
Mogat2	ENSMUSG00000052396	1067
Mogs	ENSMUSG00000030036	1732
Mok	ENSMUSG00000056458	1551.25
Mon1a	ENSMUSG00000032583	2431.5
Mon1b	ENSMUSG00000078908	4234
Mon2	ENSMUSG00000034602	2806.91666666667
Morc1	ENSMUSG00000022652	2660.66666666667
Morc2a	ENSMUSG00000034543	2263.16666666667
Morc2b	ENSMUSG00000048602	2868.33333333333
Morc3	ENSMUSG00000039456	1637.8
Morc4	ENSMUSG00000031434	1867.7
Morf4l1	ENSMUSG00000062270	1494.75
Morf4l1-ps1	ENSMUSG00000116875	969
Morf4l2	ENSMUSG00000031422	1217
Morn1	ENSMUSG00000029049	1151.25
Morn2	ENSMUSG00000045257	650
Morn3	ENSMUSG00000029477	741.666666666667
Morn4	ENSMUSG00000049670	1996
Morn5	ENSMUSG00000026894	714
Morrbid	ENSMUSG00000074813	1169.82
Mos	ENSMUSG00000078365	1449
Mosmo	ENSMUSG00000046096	1636
Mospd1	ENSMUSG00000023074	1772.66666666667
Mospd2	ENSMUSG00000061778	1673.11111111111
Mospd3	ENSMUSG00000037221	818.166666666667
Mospd4	ENSMUSG00000046487	576
Mov10	ENSMUSG00000002227	2410.22222222222
Mov10l1	ENSMUSG00000015365	2111
Moxd1	ENSMUSG00000020000	1760.5
Moxd2	ENSMUSG00000029885	1860
Mpc1	ENSMUSG00000023861	677.875
Mpc1-ps	ENSMUSG00000091498	330
Mpc2	ENSMUSG00000026568	1806
Mpdu1	ENSMUSG00000018761	755.7
Mpdz	ENSMUSG00000028402	2568.875
Mpeg1	ENSMUSG00000046805	4334
Mpg	ENSMUSG00000020287	1529.5
Mphosph10	ENSMUSG00000030521	1739.66666666667
Mphosph6	ENSMUSG00000031843	1176
Mphosph8	ENSMUSG00000079184	1095.4
Mphosph9	ENSMUSG00000038126	2505.81818181818
Mpi	ENSMUSG00000032306	980.8
Mpig6b	ENSMUSG00000073414	1490.5
Mpl	ENSMUSG00000006389	1848.4
Mplkip	ENSMUSG00000012429	2523.33333333333
Mpnd	ENSMUSG00000003199	1047.22222222222
Mpo	ENSMUSG00000009350	1299.16666666667
Mpp1	ENSMUSG00000031402	1089.2
Mpp2	ENSMUSG00000017314	1637.66666666667
Mpp3	ENSMUSG00000052373	2211.11111111111
Mpp4	ENSMUSG00000079550	2408.5
Mpp5	ENSMUSG00000021112	3041.8
Mpp6	ENSMUSG00000038388	1733.22222222222
Mpp7	ENSMUSG00000057440	2481.57142857143
Mppe1	ENSMUSG00000062526	1848
Mpped1	ENSMUSG00000041708	1399.27272727273
Mpped2	ENSMUSG00000016386	1162.5
Mprip	ENSMUSG00000005417	4446.22222222222
Mpst	ENSMUSG00000071711	1128.5
Mptx1	ENSMUSG00000026531	799
Mptx2	ENSMUSG00000079180	794
Mpv17	ENSMUSG00000107283	1000.33333333333
Mpv17l	ENSMUSG00000022679	1769
Mpv17l2	ENSMUSG00000035559	579.75
Mpv17l2	ENSMUSG00000111476	579.75
Mpz	ENSMUSG00000056569	1338.83333333333
